id,entity_type,district,territory_id,weather_score,pest_score,inventory_score,purchase_history_score,visit_score,competitive_score,current_stage,growth_score,weather_growth_bonus,entity_bonus,raw_priority_score,final_priority_score
GRW_04533,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.216608825983446,16.963364087759114
GRW_00392,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.203240196736886,16.947656569650388
GRW_04388,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.194121445926164,16.936942461206904
GRW_05543,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.16620418879318,16.90414098142354
GRW_00507,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.163470658971868,16.90092921091386
GRW_04773,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.140792318089865,16.874283214266775
GRW_02306,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.126235142997892,16.857179210022817
GRW_04654,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.10752145724845,16.83519149891429
GRW_02760,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.106477585678977,16.833964998330107
GRW_02197,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.104192248766683,16.831279833660464
GRW_05191,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.098946724987066,16.825116586985096
GRW_01245,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.078145227731163,16.800675794379544
GRW_00093,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.063751711392072,16.783764081564808
GRW_04194,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.044325252357904,16.760938894970142
GRW_01780,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,27.013430075519388,16.724638497920225
GRW_02678,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.99592422349256,16.704069935306308
GRW_04678,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.989030658516242,16.695970316811238
GRW_03305,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.981513156708083,16.687137601533834
GRW_03496,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.95509480709495,16.656097268430297
GRW_01390,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.921934739810897,16.617135730359003
GRW_05338,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.91453996705129,16.608447216010287
GRW_00847,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.899114405338857,16.59032289784224
GRW_01807,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.866051415994352,16.55147542183859
GRW_05292,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.857442765924173,16.54136065806026
GRW_05936,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.835030854394912,16.515027703521362
GRW_01026,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.826896254339623,16.505469926480867
GRW_04169,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.80984581793308,16.485436456057087
GRW_00250,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.77988331627001,16.4502319089958
GRW_00182,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.766325210705748,16.43430176501896
GRW_00131,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.750026797784905,16.41515188724346
GRW_03236,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.749581171308748,16.414628296842764
GRW_02103,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.74756692341813,16.412261649175765
GRW_01414,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.744994107063043,16.409238709520352
GRW_00107,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.724470020120414,16.38512386114131
GRW_03168,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.702441674357328,16.359241578552915
GRW_00157,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.693852935021756,16.349150208962474
GRW_00122,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.687980363138063,16.34225020990448
GRW_03734,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.6829570584162,16.336348060295194
GRW_03082,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.6759012442492,16.328057806540983
GRW_05364,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.66073154911258,16.310234119709094
GRW_01300,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.654957459122596,16.30344983229964
GRW_00598,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.64868577853464,16.296080899061195
GRW_02550,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.630154749016306,16.27430780053597
GRW_04454,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.617276157624033,16.25917605413339
GRW_05161,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.581926826070156,16.21764223228275
GRW_02926,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.55077134446859,16.181035989232917
GRW_00065,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.54906979266547,16.179036744937374
GRW_04055,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.522518565766887,16.147840287198395
GRW_03304,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.513432519869756,16.137164605508545
GRW_05565,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.51259878287012,16.13618500327872
GRW_04561,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.511544007866604,16.134945691666225
GRW_05325,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.470001025594804,16.086134618048284
GRW_00758,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.449664935370887,16.0622406570773
GRW_04247,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.418852897884427,16.026037944902466
GRW_01115,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.39803910754394,16.0015827084938
GRW_03363,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.38518319758227,15.986477611718147
GRW_03675,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.368328531928352,15.966674162831005
GRW_01201,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.360247503800437,15.957179330315622
GRW_00281,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.342686767705448,15.936546281472147
GRW_00437,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.33811448666156,15.931174063724875
GRW_04888,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.30947216696858,15.897520669128028
GRW_05287,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.29148628669785,15.876388095635011
GRW_00567,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.28594157776886,15.869873320312617
GRW_05371,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.253461551884257,15.831710799283353
GRW_03624,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.24281310291913,15.81919936659532
GRW_01329,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.23751943106851,15.812979548174024
GRW_05828,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.223973713368267,15.79706395936173
GRW_05172,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.206453029313202,15.7764779698039
GRW_05553,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.206417738040876,15.776436504198944
GRW_00032,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.20329963626098,15.772772879509436
GRW_01552,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.15985081421168,15.721722532719557
GRW_00311,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.138839634636298,15.697035373132803
GRW_04882,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.113235324821783,15.66695149896325
GRW_01568,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.104189885630323,15.65632352826552
GRW_00445,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.095357294572892,15.645945644233972
GRW_01961,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.090069748904146,15.639733023791685
GRW_04622,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.086830408164868,15.635926948959021
GRW_04569,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.07336771707846,15.62010891255964
GRW_00789,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.067162182640605,15.612817697973668
GRW_03949,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.04537148666541,15.58721464284218
GRW_00915,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.02946745124815,15.5685281403062
GRW_03572,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,26.020339354865527,15.557803051250033
GRW_01001,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.994224323183623,15.527119102620144
GRW_00339,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.94967824048761,15.474779525561377
GRW_02324,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.93662100951888,15.459437885958057
GRW_05105,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.930634842364338,15.452404417735725
GRW_04986,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.878579068701296,15.391241302774901
GRW_03895,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.87578230388503,15.38795523408475
GRW_03409,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.838698404661177,15.344383375829295
GRW_01122,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.832909205345178,15.337581335663923
GRW_03633,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.818455769012118,15.320599219640826
GRW_01609,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.814899968748218,15.316421319572981
GRW_00426,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.810264398711958,15.310974740200784
GRW_02393,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.807267662695054,15.307453714642783
GRW_00212,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.755712207275508,15.246878450367689
GRW_02688,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.748703360519514,15.238643381138779
GRW_04152,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.74403412295546,15.233157243985996
GRW_02331,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.731460328332304,15.21838361962287
GRW_02580,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.72465199862102,15.210384148603229
GRW_03768,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.712578960315575,15.196198889642673
GRW_02524,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.70211622056998,15.183905656657465
GRW_05238,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.699055926142464,15.180309952920627
GRW_05205,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.690846446900828,15.170664196315897
GRW_05625,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.66058271902736,15.13510572245573
GRW_04613,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.66040809841425,15.134900551350157
GRW_01082,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.648524193350934,15.120937515159852
GRW_03786,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.639533541914396,15.110373917528108
GRW_01774,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.622192241930037,15.089998695917167
GRW_01642,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.615821422834564,15.08251327953947
GRW_05197,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.59652458089517,15.059840387007707
GRW_04769,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.5964833984376,15.059791999533857
GRW_03043,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.585564535131226,15.046962842561335
GRW_05829,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.571165208831815,15.030044303313218
GRW_04233,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.54907497976953,15.004089310724055
GRW_03758,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.524471369205465,14.975181211670105
GRW_01167,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.50129158726335,14.947946045079949
GRW_00580,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.47294812722383,14.91464379668756
GRW_03276,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.458046561155818,14.897135149051014
GRW_04100,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.43869950715061,14.87440325967533
GRW_04829,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.437626671075662,14.873142727143225
GRW_05925,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.423495902618676,14.856539730879756
GRW_01929,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.408756514911293,14.839221635280328
GRW_00126,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.403959588016978,14.833585469098363
GRW_02234,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.39125975445357,14.818663754837619
GRW_01538,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.37335949033571,14.797631776345536
GRW_00495,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.371407388232804,14.795338147091112
GRW_01727,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.368465582157505,14.791881661661836
GRW_04857,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.358483713887214,14.780153430313444
GRW_00571,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.357908627858503,14.779477730954635
GRW_04036,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.330245947883107,14.74697536750094
GRW_00525,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.320472704663352,14.735492260891878
GRW_00376,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.314340095145052,14.72828672969748
GRW_05240,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.30910954984883,14.722141082044033
GRW_03990,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.303438984449254,14.715478431217399
GRW_00925,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.290060533098682,14.699759372592904
GRW_05834,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.283194001336454,14.691691516868122
GRW_04841,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.255796045800054,14.659500192328188
GRW_03721,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.250689333416478,14.653500042592437
GRW_03289,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.230809890701817,14.630142621223882
GRW_02078,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.2307090152508,14.630024097256737
GRW_02175,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.212647087032092,14.608802170958882
GRW_02529,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.20309149654632,14.59757479619767
GRW_02822,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.162928125081102,14.55038470116532
GRW_04128,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.15944483651682,14.54629199897482
GRW_05655,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.151597829734463,14.53707213066522
GRW_04617,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.143923722017696,14.528055410722864
GRW_05323,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.123787955776734,14.504396821122562
GRW_01803,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.109800599462883,14.487962327462743
GRW_05049,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.10767461668895,14.485464396500301
GRW_01586,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.092022157899326,14.46707348481073
GRW_00756,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.09024917304113,14.464990309995049
GRW_03961,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.074963141465783,14.447029933253951
GRW_05185,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.058136928678678,14.427259915163074
GRW_04585,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.047889056444713,14.415219141518882
GRW_00611,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.033912231535695,14.398797021770338
GRW_02568,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.029068109740095,14.39310540377257
GRW_04512,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.011603630728768,14.372585452529215
GRW_03330,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.009444051900758,14.370048047764481
GRW_02462,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.009214795844205,14.369778682551829
GRW_01872,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,25.00789951364107,14.368233287085864
GRW_00502,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.982401110007203,14.338273847756987
GRW_03517,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.979075147917253,14.33436599686268
GRW_05174,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.97260049962827,14.326758586007674
GRW_02567,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.971638347291783,14.325628101724657
GRW_05117,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.971403228218634,14.325351847739967
GRW_02692,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.96416034856287,14.316841800729613
GRW_03464,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.96017832577559,14.312163109003858
GRW_00635,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.947204876586877,14.29691990909862
GRW_02008,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.94677780322629,14.29641811774653
GRW_02148,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.929665212658207,14.276311619071318
GRW_00709,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.92916743350459,14.275726751698201
GRW_04261,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.92133047487794,14.266518689504608
GRW_02361,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.92130417720402,14.266487790959836
GRW_04400,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.911673360921533,14.255172029383314
GRW_02133,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.90448302225485,14.24672371559349
GRW_04262,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.90008970546677,14.241561772530112
GRW_04284,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.884534701020183,14.223285365164791
GRW_05290,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.863118339239772,14.19812213531642
